Tumore,Batteri_Scout,Virus_Killer,Funghi_Jailer,Salute_Ospite,Giorno
0.15573473430729576,0.09574306561659883,1.2842574820676147,0.06852401093109213,0.9622335096909299,83
0.13843439393746668,0.09592489093676972,1.261011757418687,0.06814143523544956,0.9623487230327092,84
0.12342274373994298,0.0960526366580005,1.236588857287334,0.06772818904210934,0.962471411695029,85
0.11038077484817081,0.09612669200958751,1.211280133848288,0.06728915152794615,0.9626004774217356,86
0.09903277153992364,0.0961479750211985,1.1853333841925366,0.06682852674224622,0.9627349756795773,87
0.08914148646253767,0.09611787174680209,1.1589581964258868,0.06634993048232753,0.9628740944831522,88
0.08050340201774796,0.09603816600914396,1.1323309787076765,0.0658564692640735,0.9630171357024448,89
0.07294431680764749,0.09591096437032232,1.1055995225619721,0.06535081044578189,0.9631634988007053,90
0.06631531472408246,0.09573862126177894,1.0788870917683373,0.06483524408450374,0.9633126667265715,91
0.06048917691920457,0.09552366756171347,1.0522960165170836,0.06431173675858348,0.9634641937883313,92
0.05535722876984828,0.09526874507375897,1.0259108211856127,0.06378197808382398,0.9636176952773765,93
0.05082660320568926,0.09497654898802137,0.9998009248324282,0.06324742075823517,0.9637728385948553,94
0.04681788667089764,0.0946497786321794,0.9740229524275039,0.06270931477115693,0.9639293357154044,95
0.0432631016945757,0.0942910971493158,0.9486227113697453,0.06216873668598639,0.9640869367599401,96
0.04010398701597697,0.09390309940408965,0.9236368727854452,0.061626614587523734,0.9642454245376113,97
0.03729053730809902,0.0934882876036755,0.8990943982015238,0.061083749325305206,0.9644046099060212,98
0.0347797668911197,0.09304905353597813,0.8750177466235829,0.06054083256171908,0.964564327834582,99
0.032534661656787416,0.09258766698179047,0.8514238992086983,0.05999846218945546,0.964724434040334,100
0.0305232911691789,0.09210626853594624,0.8283252260019284,0.05945715543048296,0.9648848021340837,101
0.02871806083050557,0.09160686656647286,0.8057302174092489,0.058917359985771835,0.9650453211867701,102
0.027095077161213642,0.09109133720117782,0.7836441048407203,0.058379463564053206,0.9652058936488137,103
0.02563361174993746,0.09056142659917402,0.7620693850410077,0.05784380200111133,0.9653664335754912,104
0.024315647001102635,0.0900187551006484,0.7410062648822138,0.057310666217380235,0.9655268651027693,105
0.023125491204802485,0.08946482244864257,0.720453037589514,0.0567803081592112,0.9656871211445542,106
0.022049452105899453,0.08890101390634202,0.7004064018809139,0.05625294589808417,0.9658471422719414,107
0.02107555908119474,0.0883286068732779,0.6808617333119874,0.05572876801885643,0.9660068757463808,108
0.02019332698574179,0.08774877766631593,0.6618133142102055,0.0552079373863416,0.9661662746882704,109
0.019393554534807098,0.0871626083609072,0.6432545295719815,0.054690594400383576,0.9663252973564173,110
0.01866815358674782,0.08657109356720812,0.6251780322212636,0.054176859785871535,0.966483906528936,111
0.018010002418547378,0.08597514695908359,0.6075758840859354,0.05366683701791563,0.966642068963505,112
0.017412816965768487,0.08537560743137965,0.5904396796231959,0.053160614470989145,0.9667997549172881,113
0.01687104744206534,0.08477324519824199,0.5737606437919333,0.052658267180905716,0.9669569377524942,114
0.016379780679784805,0.08416876707457395,0.5575297239625177,0.05215985849899452,0.9671135935652322,115
0.015934665232097887,0.08356282195129174,0.5417376594756926,0.05166544141165291,0.967269700887546,116
0.015531837888057586,0.08295600538019815,0.5263750492669845,0.051175059813570574,0.9674252403997129,117
0.01516786804386338,0.08234886424677382,0.5114324018464885,0.050688749512412895,0.9675801947017014,118
0.014839703215017182,0.08174190072850004,0.49690018389726964,0.05020653919777926,0.9677345480927275,119
0.014544626716085222,0.08113557623257912,0.48276885680231585,0.049728451225361694,0.9678882863911917,120
0.01428021708531686,0.0805303147632526,0.46902891100303096,0.049254502355431884,0.9680413967653029,121
0.014044315698818761,0.07992650618751813,0.4556708924138394,0.04878470436627389,0.9681938675910117,122
0.013834996428179959,0.07932450913009682,0.4426854267331117,0.04831906462607496,0.9683456883193526,123
0.013650540603149696,0.07872465367157742,0.4300632383660448,0.04785758657694189,0.9684968493632689,124
0.013489414232500422,0.07812724377331841,0.41779516699916136,0.04740027017544569,0.9686473419942664,125
0.013350248543624798,0.07753255951540806,0.40587218092994476,0.046947112277485256,0.9687971582513912,126
0.01323182272477765,0.07694085913982293,0.3942853882281131,0.04649810698347297,0.9689462908590962,127
0.013133048743028232,0.07635238090824145,0.3830260458154736,0.04605324594556922,0.9690947331536198,128
0.013052957932213475,0.07576734479733228,0.3720855667822765,0.04561251864201263,0.9692424790167757,129
0.01299068940639743,0.07518595405086716,0.3614555259572353,0.045175912619215226,0.9693895228169205,130
0.012945480852413645,0.07460839661992065,0.35112766319794647,0.044743413694338575,0.9695358593586301,131
0.01291665742994328,0.07403484642080738,0.3410938885235836,0.04431500617888355,0.9696814838280515,132
0.012903624205256009,0.07346546452465424,0.33134628386713455,0.04389067304710016,0.9698263917503177,133
0.012905860690338647,0.07290040026340507,0.32187710283424614,0.043470396069799716,0.9699705789545717,134
0.012922912411321055,0.07233979218578708,0.3126787733802292,0.043054155985121065,0.9701140415314078,135
0.012954386108601007,0.07178376896295795,0.30374389703422894,0.04264193261433675,0.9702567758020807,136
0.012999945677603644,0.07123245021535338,0.29506524746974916,0.0422337049633685,0.9703987782909185,137
0.013059306250679572,0.07068594728682244,0.2866357710526023,0.04182945135053995,0.970540045691854,138
0.013132231046816477,0.07014436392517313,0.27844858466571276,0.04142914948822223,0.9706805748453646,139
0.013218528252250781,0.0696077969122176,0.2704969736231544,0.041032776562295335,0.9708203627158265,140
